date|description|id|images|link|title
2020-06-21|Wspaniale zachowany połysk menniczy. Minimalnie przetarty rewers.\Parchimowicz 124f\\Stan zachowania 1-/2+\Waga 22,08 g Ag .750\Średnica|52|['https://archiwum.niemczyk.pl/images/auction/orginal/1590152005_852%20_1__S.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1590152005_852%20_2__S.jpg']|https://archiwum.niemczyk.pl/auction/66/1248/ii-rp-10-zlotych-1939-pilsudski|II RP. 10 złotych 1939 Piłsudski
2020-05-23 (21:05)|Ładny egzemplarz, połysk.\Waga: 21,96 g Ag .750\Fischer OB 023|53|['https://archiwum.niemczyk.pl/images/202005/e6e1cff542059bcc0af9820b8367_orginal.jpg', 'https://archiwum.niemczyk.pl/images/202005/3d7e79124f95b2b3458ec780ad39_orginal.jpg']|https://archiwum.niemczyk.pl/page/9266910698/ii-rp-10-zlotych-1939-pilsudski-st2-rzadszy|II RP 10 złotych 1939 Piłsudski st.2- RZADSZY
2020-03-24 (19:03)|Bardzo ładny egzemplarz, połysk.\Waga: 22,04 g Ag .750\Fischer OB 023|54|['https://archiwum.niemczyk.pl/images/202003/39a3418c4386901a61aa0409416f_orginal.jpg', 'https://archiwum.niemczyk.pl/images/202003/2ac7b4bf499b829d89f004111e56_orginal.jpg']|https://archiwum.niemczyk.pl/page/9048160717/ii-rp-10-zlotych-1939-pilsudski-st1|II RP 10 złotych 1939 Piłsudski st.1-
2020-03-15|Moneta z patyną zachodzącą od rantu. Menniczy egzemplarz w slabie starego typu z wysoką oceną MS63.\Parchimowicz 124f\\Stan zachowania NGC MS63\Waga\Średnica|55|['https://archiwum.niemczyk.pl/images/auction/orginal/1581681865_2435K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581681865_2435K%20_3_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581681865_2435K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1202/ii-rp-10-zlotych-1939-pilsudski-ngc-ms63|II RP. 10 złotych 1939 Piłsudski NGC MS63
2020-03-15|Złotawa patyna. Ładny egzemplarz.\Parchimowicz 124f\\Stan zachowania NGC AU58\Waga\Średnica|56|['https://archiwum.niemczyk.pl/images/auction/orginal/1581682289_2241K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581682289_2241K%20_3_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581682289_2241K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1203/ii-rp-10-zlotych-1939-pilsudski-ngc-au58|II RP 10 złotych 1939 Piłsudski NGC AU58
2020-03-15|Pięknie zachowany egzemplarz. Nienaruszona, kolorowa patyna. \Parchimowicz 124f\\Stan zachowania 1-\Waga 21,99 g Ag\Średnica|57|['https://archiwum.niemczyk.pl/images/auction/orginal/1581682638_1310%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581682638_1310%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1204/ii-rp-10-zlotych-1939-pilsudski|II RP 10 złotych 1939 Piłsudski
2020-03-15|Bardzo ładny egzemplarz, kolorowa patyna, połysk. Piękna prezencja.\Parchimowicz 124f\\Stan zachowania 1-/2+\Waga 21,99 g Ag\Średnica|58|['https://archiwum.niemczyk.pl/images/auction/orginal/1581682974_1480K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581682974_1480K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1205/ii-rp-10-zlotych-1939-pilsudski|II RP 10 złotych 1939 Piłsudski
2020-03-15|Mikroryski w tle, resztki połysku.\Parchimowicz 124f\\Stan zachowania 2-/3+\Waga 21,89 g Ag\Średnica|59|['https://archiwum.niemczyk.pl/images/auction/orginal/1581683137_2075K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581683137_2075K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1206/ii-rp-10-zlotych-1939-pilsudski|II RP 10 złotych 1939 Piłsudski
2020-03-15|Ładny egzemplarz, zarysowanie za skrzydle Orła.\Parchimowicz 124f\\Stan zachowania 2\Waga 21,99 g Ag\Średnica|60|['https://archiwum.niemczyk.pl/images/auction/orginal/1581683274_2071K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581683274_2071K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1207/ii-rp-10-zlotych-1939-pilsudski|II RP 10 złotych 1939 Piłsudski
2020-03-15|Pięknie zachowany egzemplarz. Połysk.\Parchimowicz 124f\\Stan zachowania 1-\Waga 21,98 g Ag\Średnica|61|['https://archiwum.niemczyk.pl/images/auction/orginal/1581683388_1430K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581683388_1430K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1208/ii-rp-10-zlotych-1939-pilsudski|II RP. 10 złotych 1939 Piłsudski
2020-03-15|Pięknie zachowany egzemplarz. Zielonkawa patyna, połysk.\Parchimowicz 124f\\Stan zachowania 1-\Waga 22,06 g Ag\Średnica|62|['https://archiwum.niemczyk.pl/images/auction/orginal/1581683599_1432K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1581683599_1432K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/64/1209/ii-rp-10-zlotych-1939-pilsudski|II RP. 10 złotych 1939 Piłsudski
2020-03-10 (19:03)|Ładny egzemplarz, drobne ryski, połysk.\Waga: 21,86 g Ag .750\Fischer OB 023|63|['https://archiwum.niemczyk.pl/images/202003/c21c529047699601a571a6002af6_orginal.jpg', 'https://archiwum.niemczyk.pl/images/202003/26e2cd5140e19917d735ac74ba81_orginal.jpg']|https://archiwum.niemczyk.pl/page/9017725687/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2-
2020-02-21 (19:02)|Piękny egzemplarz, połysk.\Waga: 22,00 g Ag .750\Fischer OB 023|64|['https://archiwum.niemczyk.pl/images/202002/f4726b8c4a66952b9f4b07b5ef68_orginal.jpg', 'https://archiwum.niemczyk.pl/images/202002/27677c0c42568262b7ab52fc2021_orginal.jpg']|https://archiwum.niemczyk.pl/page/8943601070/ii-rp-10-zlotych-1939-pilsudski-st1-piekny|II RP 10 złotych 1939 Piłsudski st.1 PIĘKNY
2020-02-21 (19:02)|Drobne ryski, resztki połysku.\Waga: 22,03 g Ag .750\Fischer OB 023|65|['https://archiwum.niemczyk.pl/images/202002/e903792a44c1a24cc60003202e51_orginal.jpg', 'https://archiwum.niemczyk.pl/images/202002/f7c2667c4fb3be9207ad14153ecc_orginal.jpg']|https://archiwum.niemczyk.pl/page/8943583953/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2
2020-02-21 (19:02)|Piękny egzemplarz, rzadszy rocznik.\Waga: 21,88 g Ag .750\Fischer OB 023|66|['https://archiwum.niemczyk.pl/images/202002/4dcf44e247f698ca4fc5010f0ed1_orginal.jpg', 'https://archiwum.niemczyk.pl/images/202002/90842b544444abd75c8624fd241d_orginal.jpg']|https://archiwum.niemczyk.pl/page/8943599046/ii-rp-10-zlotych-1939-pilsudski-st1-piekny|II RP 10 złotych 1939 Piłsudski st.1 PIĘKNY
2020-01-16 (20:01)|Drobne ryski w tle, resztki połysku.\Waga: srebro Ag .750\Fischer OB 023|67|['https://archiwum.niemczyk.pl/images/202001/33b5f8b14cf6a976bbe86488d8fa_orginal.jpg', 'https://archiwum.niemczyk.pl/images/202001/7ed847f849ebb4d4553cde27bea4_orginal.jpg']|https://archiwum.niemczyk.pl/page/8843188208/10-zlotych-1936-1939-pilsudski-2-szt-st23|10 złotych 1936 + 1939 Piłsudski 2 szt. st.2/3+
2019-12-23 (20:12)|Patyna.\Waga: 21,92 g Ag .750\Fischer OB 023|68|['https://archiwum.niemczyk.pl/images/201912/e8b7c6bb467c848c34e3ab5ba16d_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201912/0e24173848f78b4f841bb3d41e9d_orginal.jpg']|https://archiwum.niemczyk.pl/page/8780972907/ii-rp-10-zlotych-1939-pilsudski-st3|II RP 10 złotych 1939 Piłsudski st.3+
2019-12-17 (20:12)|Bardzo ładny egzemplarz, delikatna patyna, połysk.\Waga: 21.94 g Ag.750\Fischer Ob 023|69|['https://archiwum.niemczyk.pl/images/201912/94c313e74667ac4604953f90b755_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201912/46d970c84fc7b2904c99cc62a08b_orginal.jpg']|https://archiwum.niemczyk.pl/page/8763442185/polska-10-zlotych-1939-pilsudski-st1-2|Polska 10 złotych 1939 Piłsudski st.1-/2+
2019-12-15|Piękny egzemplarz, mocny połysk menniczy i wspaniale zachowane detale.\Parchimowicz 124f\\\Stan zachowania NGC MS62\Waga\Średnica|70|['https://archiwum.niemczyk.pl/images/auction/orginal/1574068626_621.K%20_3_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574068626_621.K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574068626_621.K%20_4_.jpg']|https://archiwum.niemczyk.pl/auction/62/1100/ii-rp-10-zlotych-1939-pilsudski-ngc-ms62|II RP. 10 złotych 1939 Piłsudski NGC MS62
2019-12-15|Mocny połysk menniczy. Szlachetna patyna. Świetny detal. Menniczy egzemplarz.\Parchimowicz 124f\\Stan zachowania NGC MS62\Waga\Średnica|71|['https://archiwum.niemczyk.pl/images/auction/orginal/1574068776_488K%20_2_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574068776_488K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574068776_488K%20_3_.jpg']|https://archiwum.niemczyk.pl/auction/62/1101/ii-rp-10-zlotych-1939-pilsudski-ngc-ms62|II RP. 10 złotych 1939 Piłsudski NGC MS62
2019-12-15|Pięknie zachowany egzemplarz. Nienaruszona patyna.\Parchimowicz 124f\\Stan zachowania 1-\Waga 22,00 g Ag\Średnica|72|['https://archiwum.niemczyk.pl/images/auction/orginal/1574068875_105K%20_2_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574068876_105K%20_1_.jpg']|https://archiwum.niemczyk.pl/auction/62/1102/ii-rp-10-zlotych-1939-pilsudski|II RP 10 złotych 1939 Piłsudski
2019-12-15|Subtelna patyna. Połysk. Piękny, menniczy egzemplarz.\Parchimowicz 124f\\Stan zachowania 1/1-\Waga 21,89 g Ag\Średnica|73|['https://archiwum.niemczyk.pl/images/auction/orginal/1574069004_2067K%20_1_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574069004_2067K%20_2_.jpg']|https://archiwum.niemczyk.pl/auction/62/1103/ii-rp-10-zlotych-1939-pilsudski|II RP. 10 złotych 1939 Piłsudski
2019-12-15|Atrakcyjny egzemplarz z dużą ilości połysku menniczego\Parchimowicz 124f\\Stan zachowania 2/2+\Waga 21,86 g Ag\Średnica|74|['https://archiwum.niemczyk.pl/images/auction/orginal/1574069117_1966K%20_2_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574069117_1966K%20_1_.jpg']|https://archiwum.niemczyk.pl/auction/62/1104/ii-rp-10-zlotych-1939-pilsudski|II RP. 10 złotych 1939 Piłsudski
2019-12-15|Patyna.\Parchimowicz 124f\\Stan zachowania 3+\Waga 22,00 g Ag\Średnica|75|['https://archiwum.niemczyk.pl/images/auction/orginal/1574069255_89K%20_2_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574069255_89K%20_1_.jpg']|https://archiwum.niemczyk.pl/auction/62/1105/ii-rp-10-zlotych-1939-pilsudski|II RP 10 złotych 1939 Piłsudski
2019-12-15|Połysk w tle. Patyna. Ładny egzemplarz.\Parchimowicz 124f\\Stan zachowania 2\Waga 21,99 g Ag\Średnica|76|['https://archiwum.niemczyk.pl/images/auction/orginal/1574069445_833K%20_2_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574069445_833K%20_1_.JPG']|https://archiwum.niemczyk.pl/auction/62/1106/ii-rp-10-zlotych-1939-pilsudski|II RP. 10 złotych 1939 Piłsudski
2019-12-15|Patyna. Resztki połysku.Rzadszy rocznik 1939.\Parchimowicz 124f\\Stan zachowania 2-/3+\Waga 22,00 g Ag\Średnica|77|['https://archiwum.niemczyk.pl/images/auction/orginal/1574069604_88K%20_2_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574069605_88K%20_1_.jpg']|https://archiwum.niemczyk.pl/auction/62/1107/ii-rp-10-zlotych-1939-pilsudski|II RP 10 złotych 1939 Piłsudski
2019-12-15|Monety zmęczone obiegiem. Rzadszy rocznik 1938, ale z obitym rantem i graffiti.\Parchimowicz 124\\Stan zachowania 3-\Waga Ag .750\Średnica|78|['https://archiwum.niemczyk.pl/images/auction/orginal/1574082960_86K%20_2_.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/1574082960_86K%20_1_.jpg']|https://archiwum.niemczyk.pl/auction/62/1167/ii-rp-10-zlotych-1938-1939-pilsudski-zestaw-2-monet|II RP. 10 złotych 1938 + 1939 Piłsudski, zestaw 2 monet
2019-12-03 (19:12)|Patyna, drobne ryski.\Waga: 21,98 g Ag .750\Fischer OB 023|79|['https://archiwum.niemczyk.pl/images/201912/075e4d554b4cbda51a43e1be6b37_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201912/b4923cc14da8aa2de6feb44b017d_orginal.jpg']|https://archiwum.niemczyk.pl/page/8722045699/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2
2019-12-02 (22:12)|Ładny egzemplarz, połysk.\Drobne ryski w tle.\Waga: 22,04 g Ag.750\Fischer OB 023|80|['https://archiwum.niemczyk.pl/images/201912/32ec8c5a4202a6675b78766b68db_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201912/6d3911bb4b75a7f2e65130675f24_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201912/1e4e40c14fee9b36b8f759b5644c_orginal.jpg']|https://archiwum.niemczyk.pl/page/8719049589/ii-rp-10-zlotych-1939-pilsudski-ngc-au58|II RP 10 złotych 1939 Piłsudski NGC AU58
2019-12-02 (20:12)|Wspaniały egzemplarz, połysk.\Moneta z rulonu.\Kilka pojedynczych mikrorysek.\Waga: 22,04 g Ag.750\Fischer OB 023|81|['https://archiwum.niemczyk.pl/images/201912/5feee6cc4ad1a668ba34f421a734_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201912/2031f3024ac4b141e19f505a77ca_orginal.jpg']|https://archiwum.niemczyk.pl/page/8719009251/ii-rp-10-zlotych-1939-pilsudski-st11-piekny|II RP 10 złotych 1939 Piłsudski st.1/1- PIĘKNY
2019-11-20 (20:11)|Bardzo ładny egzemplarz, połysk, delikatna patyna.\Waga: 22,04 g Ag.750\Fischer OB 023|82|['https://archiwum.niemczyk.pl/images/201911/4d6dd4ac4a04b93def3e43d67fbe_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201911/2b195e7d4498934f9d23026ed595_orginal.jpg']|https://archiwum.niemczyk.pl/page/8681312146/ii-rp-10-zlotych-1939-pilsudski-st1-2|II RP 10 złotych 1939 Piłsudski st.1-/2+
2019-11-20 (20:11)|Ładny egzemplarz, ryski w tle.\Waga: 22,04 g Ag.750\Fischer OB 023|83|['https://archiwum.niemczyk.pl/images/201911/abd2d35e48dd887435dc7d461a71_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201911/42eacd4a417491f21123629035ab_orginal.jpg']|https://archiwum.niemczyk.pl/page/8681310740/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2-
2019-11-20 (20:11)|Ładny egzemplarz, ryski w tle.\Waga: 22,04 g Ag.750\Fischer OB 023|84|['https://archiwum.niemczyk.pl/images/201911/b7ffc9204e02b1a9ee560000cc91_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201911/79afcbf9458da3a5f1035b06cc66_orginal.jpg']|https://archiwum.niemczyk.pl/page/8681309914/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2-
2019-11-20 (20:11)|Ładny egzemplarz, delikatna patyna, połysk.\Waga: 22,04 g Ag.750\Fischer OB 023|85|['https://archiwum.niemczyk.pl/images/201911/11b9e6b1431db435f6e8416207e4_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201911/ac933db140bebd0095d3e7b0f96b_orginal.jpg']|https://archiwum.niemczyk.pl/page/8681300314/ii-rp-10-zlotych-1939-pilsudski-st3|II RP 10 złotych 1939 Piłsudski st.3+
2019-11-14 (21:11)|Przetarty egzemplarz, resztki połysku, ryski.\Waga: 22,04 g Ag .750\Fischer OB 023|86|['https://archiwum.niemczyk.pl/images/201911/34697d21430c9b31ea4fa0ea92e6_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201911/82a6dad74492803304ccb5cec7eb_orginal.jpg']|https://archiwum.niemczyk.pl/page/8661364340/ii-rp-10-zlotych-1939-pilsudski-st|II RP 10 złotych 1939 Piłsudski st.
2019-11-14 (21:11)|Przetarty egzemplarz.\Ryski, resztki połysku.\Waga: 22,04 g Ag .750\Fischer OB 023|87|['https://archiwum.niemczyk.pl/images/201911/c8ec3b7a46f1b9ca9ce41012b40d_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201911/e7af5aa64776a4db6ac2b001245c_orginal.jpg']|https://archiwum.niemczyk.pl/page/8661364057/ii-rp-10-zlotych-1939-pilsudski-st3|II RP 10 złotych 1939 Piłsudski st.3
2019-11-14 (21:11)|Patyna, delikatny połysk, ryski.\Waga: 22,04 g Ag .750\Fischer OB 023|88|['https://archiwum.niemczyk.pl/images/201911/d23163fa4384bc77936b3b016e84_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201911/674e491d450bb3fe022d92878674_orginal.jpg']|https://archiwum.niemczyk.pl/page/8661371513/ii-rp-10-zlotych-1939-pilsudski-st3|II RP 10 złotych 1939 Piłsudski st.3+
2019-10-12 (20:10)|Pięknie zachowany egzemplarz, połysk menniczy, delikatna patyna.\Rzadsza moneta w takim stanie zachowania.\Waga: srebro Ag .750\Fischer OB 023; Parchimowicz 124f|89|['https://archiwum.niemczyk.pl/images/201910/372aa3a14efdadd42d26c860439b_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201910/70ea47ff4bcd8920fbbef13a5420_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201910/9be6fb754462890c394079c0f6da_orginal.jpg']|https://archiwum.niemczyk.pl/page/8548840557/ii-rp-10-zlotych-1939-pilsudski-ngc-ms63|II RP 10 złotych 1939 Piłsudski NGC MS63
2019-10-09 (19:10)|Dużo połysku, patyna.\Waga: 22,04 g Ag.750\Fischer OB 023|90|['https://archiwum.niemczyk.pl/images/201910/310a98c84abcb07d7330b84a3d67_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201910/133526d7462c8b67ae8ca974ab1d_orginal.jpg']|https://archiwum.niemczyk.pl/page/8538291102/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2
2019-08-20 (18:08)|Bardzo ładnie zachowane detale.\Waga: 21,99 g Ag .750\Fischer OB 023|91|['https://archiwum.niemczyk.pl/images/201908/3a47bc024f5888f34abad22c37a4_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201908/26f2300b4aed88f3cd0a0695cc52_orginal.jpg']|https://archiwum.niemczyk.pl/page/8393213314/ii-rp-10-zlotych-1939-pilsudski-st3|II RP 10 złotych 1939 Piłsudski st.3+
2019-08-03 (20:08)|Egzemplarz przetarty, resztki połysku.\Waga: 21,88 g Ag .750\Fischer: OB 023\[112-2409]|92|['https://archiwum.niemczyk.pl/images/201908/0d81a65b43a4b17de49c8e2b9d42_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201908/4a14c2ea4994bbaa1db1457d6af8_orginal.jpg']|https://archiwum.niemczyk.pl/page/8337875731/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2
2019-07-20 (22:07)|Patyna. Połysk. Ryski w tle.\Waga: 10,98 g Ag. 750\Parchimowicz OB 023\[112-5039]|93|['https://archiwum.niemczyk.pl/images/201907/4e345e4a44dd84a0fda06b020775_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201907/9bef3010422eaeb3240d037c9253_orginal.jpg']|https://archiwum.niemczyk.pl/page/8295150348/ii-rp-5-zlotych-1939-strzelecki-pilsudski-st-3|II RP 5 złotych 1939 strzelecki Piłsudski st 3+
2019-06-23 (20:06)|Waga: 22,00 g Ag .750\Fischer OB 023\[1022-405]|94|['https://archiwum.niemczyk.pl/images/201906/3d955aa243debbd2f23c9e59b26b_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201906/9413fbec4401a67345383df1db6a_orginal.jpg']|https://archiwum.niemczyk.pl/page/8203591511/ii-rp-10-zlotych-1939-pilsudski-st1|II RP 10 złotych 1939 Piłsudski st.1
2019-06-23 (20:06)|Waga: 22,12 g Ag .750\Fischer OB 023\[1022-404]|95|['https://archiwum.niemczyk.pl/images/201906/def0a3f049da9215e1b38c811e23_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201906/66a505504d80883a47aff12f7181_orginal.jpg']|https://archiwum.niemczyk.pl/page/8203586206/ii-rp-10-zlotych-1939-pilsudski-st1|II RP 10 złotych 1939 Piłsudski st.1-
2019-06-23 (19:06)|Waga: 22,15 g Ag .750\Fischer OB 023\[112-3021]|96|['https://archiwum.niemczyk.pl/images/201906/b840a1204ff6a3af69b1f0109bea_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201906/356f58aa45b1bdc53d8f96d448bd_orginal.jpg']|https://archiwum.niemczyk.pl/page/8216803233/ii-rp-10-zlotych-1939-pilsudski-st2|II RP 10 złotych 1939 Piłsudski st.2
2019-06-19 (20:06)|Połysk.\Waga: 22,0 Ag .750\Fischer OB 023\[112-320]|97|['https://archiwum.niemczyk.pl/images/201906/320b87514e1ba83a4bc39329a500_orginal.jpg', 'https://archiwum.niemczyk.pl/images/201906/55fd097545e98acf37d58ce5191e_orginal.jpg']|https://archiwum.niemczyk.pl/page/8198377628/ii-rp-10-zlotych-1939-pilsudski-st3|II RP 10 złotych 1939 Piłsudski st.3+
2019-06-16|Nieruszony relief, stara patyna, połysk. Głęboko wybity egzemplarz. Rzadsza moneta w tak pięknym stanie zachowania. Polecamy.\\Parchimowicz 124f\\Stan zachowania NGC MS64\Waga\Średnica|98|['https://archiwum.niemczyk.pl/images/auction/orginal/1557741126_1973K%20_2__K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741126_1973K%20_1__K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741126_1973K%20_3__K.JPG']|https://archiwum.niemczyk.pl/auction/54/1149/ii-rp-10-zlotych-1939-pilsudski-ngc-ms64|II RP. 10 złotych 1939 Piłsudski NGC MS64
2019-06-16|Moneta z wyjątkowo piękną patyną, doskonałe zachowanymi detalami i połyskiem menniczym. Rzadsza w tym stanie zachowania.\\Parchimowicz 124f\\Stan zachowania NGC MS64\Waga\Średnica|99|['https://archiwum.niemczyk.pl/images/auction/orginal/1557741194_1433k_K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741194_1433_K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741194_1433A_K.JPG']|https://archiwum.niemczyk.pl/auction/54/1150/ii-rp-10-zlotych-1939-pilsudski-ngc-ms64|II RP. 10 złotych 1939 Piłsudski NGC MS64
2019-06-16|Pięknie zachowany egzemplarz, połysk menniczy, delikatna patyna. Rzadsza moneta w takim stanie zachowania.\\Parchimowicz 124f\\\Stan zachowania NGC MS63\Waga\Średnica|100|['https://archiwum.niemczyk.pl/images/auction/orginal/1557741438_1396%20_651k%20a19_%20_2__K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741438_1396%20_651k%20a19_%20_3__K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741438_1396%20_651k%20a19_%20_1__K.JPG']|https://archiwum.niemczyk.pl/auction/54/1151/ii-rp-10-zlotych-1939-pilsudski-ngc-ms63|II RP. 10 złotych 1939 Piłsudski NGC MS63
2019-06-16|Moneta pokryta starą patyną podkreślającą detale. Przebijający połysk menniczy. Rzadsza w takim stanie zachowania.\\Parchimowicz 124f\\Stan zachowania NGC MS63\Waga\Średnica|101|['https://archiwum.niemczyk.pl/images/auction/orginal/1557741525_2270K%20_2_.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741525_2270K%20_1_.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741525_2270K%20_3_.JPG']|https://archiwum.niemczyk.pl/auction/54/1152/ii-rp-10-zlotych-1939-pilsudski-ngc-ms63|II RP. 10 złotych 1939 Piłsudski NGC MS63
2019-06-16|Intensywny połysk na całej powierzchni monety. Egzemplarz ze świeżego stempla, rzadszy w takim stanie zachowania.\\Parchimowicz 124f\\Stan zachowania NGC MS63\Waga\Średnica|102|['https://archiwum.niemczyk.pl/images/auction/orginal/1557741631_2024K%20_3__K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741631_2024K%20_2__K.JPG', 'https://archiwum.niemczyk.pl/images/auction/orginal/1557741631_2024K%20_1__K.JPG']|https://archiwum.niemczyk.pl/auction/54/1153/ii-rp-10-zlotych-1939-pilsudski-ngc-ms63|II RP. 10 złotych 1939 Piłsudski NGC MS63
